comment_text,toxic,obscene,threat,insult,identity_hate
swasthya,0,0,0,0,0
anukul,0,0,0,0,0
prasannata,0,0,0,0,0
samyak,0,0,0,0,0
harshita,0,0,0,0,0
mahattwa,0,0,0,0,0
pragatiharu,0,0,0,0,0
prabhutva,0,0,0,0,0
samridh,0,0,0,0,0
prabhavi,0,0,0,0,0
prerit,0,0,0,0,0
pratiksha,0,0,0,0,0
dhanya,0,0,0,0,0
nischit,0,0,0,0,0
samayojan,0,0,0,0,0
samman,0,0,0,0,0
prasannata,0,0,0,0,0
anurodh,0,0,0,0,0
pragati,0,0,0,0,0
aabhushan,0,0,0,0,0
paramanand,0,0,0,0,0
shakti,0,0,0,0,0
sampatti,0,0,0,0,0
prabal,0,0,0,0,0
pragya,0,0,0,0,0
anubhav,0,0,0,0,0
prasidh,0,0,0,0,0
udyog,0,0,0,0,0
samarth,0,0,0,0,0
anupam,0,0,0,0,0
prerit,0,0,0,0,0
prakash,0,0,0,0,0
khushi,0,0,0,0,0
prasannata,0,0,0,0,0
pragatiharu,0,0,0,0,0
samarpan,0,0,0,0,0
jeevan,0,0,0,0,0
prasanna,0,0,0,0,0
khushi,0,0,0,0,0
sthiti,0,0,0,0,0
sampanna,0,0,0,0,0
abhinandan,0,0,0,0,0
sabaiko swasthya sukhi rahos!,0,0,0,0,0
jindagi ma anandita hou.,0,0,0,0,0
saphalta timro kadam chumos.,0,0,0,0,0
timro saphalta ko anubhav bhayeko chha.,0,0,0,0,0
ananda le timro man purna garchha.,0,0,0,0,0
timro pratibha anuthi chha.,0,0,0,0,0
swasthya ra samridhi timro sathi hun.,0,0,0,0,0
khushi le jindagi ko rang badalchha.,0,0,0,0,0
prerana timro astitwa ho.,0,0,0,0,0
anukampit hou samajikata ma yogdan garchha.,0,0,0,0,0
utsahit hun naya udyam haru purna garchhu.,0,0,0,0,0
sambandhit jivanko sangharsha lai samjhera badhi rahanu hunchha.,0,0,0,0,0
samman ani adarsha timro sangai chha.,0,0,0,0,0
pratibha le timi ko ujjwala pani badalchha.,0,0,0,0,0
aatma samman ra vishwas timro sahayogi hun.,0,0,0,0,0
timro karmale samajik parivartan garos.,0,0,0,0,0
khushi ko sahayog mero ichchha ho.,0,0,0,0,0
sampanna bhayeko jindagi timro agadi chha.,0,0,0,0,0
ujjwala ko shikhar ma timro naam chha.,0,0,0,0,0
prashansa ko patra timro hun.,0,0,0,0,0
ananda le timro man bhariyeko chha.,0,0,0,0,0
saphalta ra khushi ko sutra timro bhitarai chha.,0,0,0,0,0
nishchint rahos ramailo jindagi jiu.,0,0,0,0,0
aafnai sapana haru lai pura garchhu.,0,0,0,0,0
timro sangharsha timro shakti banaunchha.,0,0,0,0,0
pragati ra saphalta timro sathi hun.,0,0,0,0,0
utsuk ra prerit hun naya karyaharu sambhav banaunchhu.,0,0,0,0,0
samriddhi timro dhor ma chha.,0,0,0,0,0
prerna le timro jeevan raushan garchha.,0,0,0,0,0
ananda le timro aakarshan badhachha.,0,0,0,0,0
prasiddha bhaun timro naam haru gayen.,0,0,0,0,0
sathi haru ko sahayog timro sath chha.,0,0,0,0,0
sampanna raha jindagi ka sukhharu upalabdha hun.,0,0,0,0,0
timro ujjwala timro matra ho.,0,0,0,0,0
prashansa le timro atmasampada badhachha.,0,0,0,0,0
jeevan ko rangin phul timro astitwama khilchha.,0,0,0,0,0
ujjwala le timro marg pradarshan garchha.,0,0,0,0,0
ananda ra khushi ko jodi timro jeevan rangin banos.,0,0,0,0,0
pragati ra safalta le timro paila chha.,0,0,0,0,0
khushi le timro man purna garchha.,0,0,0,0,0
utsah ra utsahtimai timro lagi.,0,0,0,0,0
timro karyanvayan ma vishwas timro sahayogi chha.,0,0,0,0,0
timro sangharsha timro pratibha ko pramanit ho.,0,0,0,0,0
aatmiyaata ra prem timro aanchal ma chha.,0,0,0,0,0
timro daya ra sahayog le samajik parivartan lai badalchha.,0,0,0,0,0
ananda ko sagar ma timro man dubchha.,0,0,0,0,0
saphalta timro kadambini chha.,0,0,0,0,0
timro sakriya yogdan samajik vikas lai badalchha.,0,0,0,0,0
prerna le timro karyanvayan badhauchha.,0,0,0,0,0
khushi ra ananda le timro jeevan ko chamatkar darshanchha.,0,0,0,0,0
utsah ra pratibha le timro astitwa ko chamak badhachha.,0,0,0,0,0
timro karyanvayan ma samajik sarokar chha.,0,0,0,0,0
swasthya ra sukhi jeevan timro adhikar ho.,0,0,0,0,0
sampanna bhayeko jindagi timro kadam ma chha.,0,0,0,0,0
prashansa le timro saphalta ko sarah bhanos.,0,0,0,0,0
ananda le timro hridaya baschha.,0,0,0,0,0
ujjwala le timro jeevan ko andhyaroma prakash garchha.,0,0,0,0,0
khushi le timro aankhama chamak machhachha.,0,0,0,0,0
prerana timro sathi ho saflata timro saathi ho.,0,0,0,0,0
timro sakriya yogdan timro samajik paryatan lai badalchha.,0,0,0,0,0
utsah le timro karya ko prakash badhachha.,0,0,0,0,0
samriddhi ra khushi timro sangai chha.,0,0,0,0,0
prerna timro andar ko aag jali rakhchha.,0,0,0,0,0
ananda le timro jeevan raushan garchha.,0,0,0,0,0
saphalta le timro kadam ma rang chhauchha.,0,0,0,0,0
nishchint raha jindagi ka anand haru upalabdha hun.,0,0,0,0,0
aafnai sapana haru lai pura garchhu.,0,0,0,0,0
timro sangharsha timro shakti ko pramanit ho.,0,0,0,0,0
pragati ra saphalta timro sahayogi chha.,0,0,0,0,0
utsuk ra prerit hun naya karyaharu sambhav banaunchhu.,0,0,0,0,0
samriddhi timro dhor ma chha.,0,0,0,0,0
prerna le timro jeevan raushan garchha.,0,0,0,0,0
ananda le timro aakarshan badhachha.,0,0,0,0,0
prasiddha bhaun timro naam haru gayen.,0,0,0,0,0
sathi haru ko sahayog timro sath chha.,0,0,0,0,0
sampanna raha jindagi ka sukhharu upalabdha hun.,0,0,0,0,0
timro ujjwala timro matra ho.,0,0,0,0,0
prashansa le timro atmasampada badhachha.,0,0,0,0,0
jeevan ko rangin phul timro astitwama khilchha.,0,0,0,0,0
ujjwala le timro marg pradarshan garchha.,0,0,0,0,0
ananda ra khushi ko jodi timro jeevan rangin banos.,0,0,0,0,0
pragati ra safalta le timro paila chha.,0,0,0,0,0
khushi le timro man purna garchha.,0,0,0,0,0
timro sangharsha timro saphalta ko nishani ho.,0,0,0,0,0
timro sakriyata timro astitwa ko pratibimb chha.,0,0,0,0,0
prerna le timro karyanvayan ko prarambha garchha.,0,0,0,0,0
ananda ra khushi timro andar ko shanti lai janm dinchha.,0,0,0,0,0
saphalta le timro man ko aakarshan badhachha.,0,0,0,0,0
timro karyanvayan ma samajik sapekshata chha.,0,0,0,0,0
swasthya ra sukhi jeevan timro janma adhikar ho.,0,0,0,0,0
samriddhi le timro kadam ma ranginai lai chhauchha.,0,0,0,0,0
prashansa le timro saphalta ko paryog garos.,0,0,0,0,0
ananda le timro man ma shanti bharos.,0,0,0,0,0
ujjwala le timro jeevan ko andhyaroma lai dur garos.,0,0,0,0,0
khushi le timro aankhama chamak machhauchha.,0,0,0,0,0
prerana le timro karya ma nayapan lai janm dinchha.,0,0,0,0,0
timro saflata timro anubhav ra anubhuti lai pratibinbha garos.,0,0,0,0,0
samriddhi ra khushi timro sangai chhauchha.,0,0,0,0,0
prerna timro andar ko aag jali rakhchha.,0,0,0,0,0
ananda le timro jeevan raushan garchha.,0,0,0,0,0
saphalta le timro kadam ma rang chhauchha.,0,0,0,0,0
nishchint raha jindagi ko ananda haru upalabdha hun.,0,0,0,0,0
aafnai sapana haru lai pura garchhu.,0,0,0,0,0
timro sangharsha timro shakti ko pramanit ho.,0,0,0,0,0
pragati ra saphalta timro sahayogi chha.,0,0,0,0,0
utsuk ra prerit hun naya karyaharu sambhav banaunchhu.,0,0,0,0,0
samriddhi timro dhor ma chha.,0,0,0,0,0
prerna le timro jeevan raushan garchha.,0,0,0,0,0
ananda le timro aakarshan badhachha.,0,0,0,0,0
prasiddha bhaun timro naam haru gayen.,0,0,0,0,0
sathi haru ko sahayog timro sath chha.,0,0,0,0,0
sampanna raha jindagi ko sukhharu upalabdha hun.,0,0,0,0,0
timro ujjwala timro matra ho.,0,0,0,0,0
prashansa le timro atmasampada badhachha.,0,0,0,0,0
jeevan ko rangin phul timro astitwama khilchha.,0,0,0,0,0
ujjwala le timro marg pradarshan garchha.,0,0,0,0,0
ananda ra khushi ko jodi timro jeevan rangin banos.,0,0,0,0,0
pragati ra safalta le timro paila chha.,0,0,0,0,0
khushi le timro man purna garchha.,0,0,0,0,0
utsah ra utsahtimai timro lagi.,0,0,0,0,0
timro karyanvayan ma samajik bhetghat chha.,0,0,0,0,0
timro sangharsha timro pratibha ko pramanit ho.,0,0,0,0,0
timro sakriyata le timro sapana haru sajilo banachha.,0,0,0,0,0
prerna le timro man ko agni jali rakhchha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti ho.,0,0,0,0,0
saphalta le timro jeevan ko ujyalo bharos.,0,0,0,0,0
timro karyanvayan ma samajik sammelan chha.,0,0,0,0,0
swasthya ra sukhi jeevan timro aadhar ho.,0,0,0,0,0
samriddhi timro kadam ko sammarjyama chha.,0,0,0,0,0
prashansa le timro saphalta ko samman garchha.,0,0,0,0,0
ananda le timro man ko tarang haru prakat garos.,0,0,0,0,0
ujjwala le timro jeevan ko andhyaroma lai door garos.,0,0,0,0,0
khushi le timro aankhama chamak pradan garos.,0,0,0,0,0
prerana le timro karya ma nayapan lai janmadata garchha.,0,0,0,0,0
timro saflata timro anubhav ra anubhuti lai pratibinbha garos.,0,0,0,0,0
samriddhi ra khushi timro sangai chhauchha.,0,0,0,0,0
prerna timro andar ko jwala jali rakhchha.,0,0,0,0,0
ananda le timro jeevan raushan garchha.,0,0,0,0,0
saphalta le timro kadam ma rang chhauchha.,0,0,0,0,0
nishchint raha jindagi ko ananda haru upalabdha hun.,0,0,0,0,0
aafnai sapana haru lai pura garchhu.,0,0,0,0,0
timro sangharsha timro shakti ko pramanit ho.,0,0,0,0,0
pragati ra saphalta timro sahayogi chha.,0,0,0,0,0
utsuk ra prerit hun naya karyaharu sambhav banaunchhu.,0,0,0,0,0
samriddhi timro dhor ma chha.,0,0,0,0,0
prerna le timro jeevan raushan garchha.,0,0,0,0,0
ananda le timro aakarshan badhachha.,0,0,0,0,0
prasiddha bhaun timro naam haru gayen.,0,0,0,0,0
sathi haru ko sahayog timro sath chha.,0,0,0,0,0
sampanna raha jindagi ko sukhharu upalabdha hun.,0,0,0,0,0
timro ujjwala timro matra ho.,0,0,0,0,0
prashansa le timro atmasampada badhachha.,0,0,0,0,0
jeevan ko rangin phul timro astitwama khilchha.,0,0,0,0,0
ujjwala le timro marg pradarshan garchha.,0,0,0,0,0
ananda ra khushi ko jodi timro jeevan rangin banos.,0,0,0,0,0
pragati ra safalta le timro paila chha.,0,0,0,0,0
khushi le timro man purna garchha.,0,0,0,0,0
utsah ra utsahtimai timro lagi.,0,0,0,0,0
timro karyanvayan ma samajik bhetghat chha.,0,0,0,0,0
timro sangharsha timro pratibha ko pramanit ho.,0,0,0,0,0
ananda le jeevan ma rang haru dinchha.,0,0,0,0,0
dukha le timro manai chuppauchha.,0,0,0,0,0
jeevan ma asafalta le rang lagaudai chha.,0,0,0,0,0
timro sapana haru choor-choor bhayeko chha.,0,0,0,0,0
niraschayata le timro aatma ko shanti chhinchha.,0,0,0,0,0
timro pratibha timro andar ko paryatan garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik pratibandha chha.,0,0,0,0,0
atyadhik samay ra paisa haru khoi bhayeko chha.,0,0,0,0,0
nirasha le timro manai khapauchha.,0,0,0,0,0
timro anubhav ma dabi bhayeko chha.,0,0,0,0,0
khusi ra ananda khoi bhayeko chha.,0,0,0,0,0
timro karyanvayan ma sathai baddha hunu parne chha.,0,0,0,0,0
nishchitata le timro vishwas lai moti bhayeko chha.,0,0,0,0,0
timro jeevan ma andhyaroma chha.,0,0,0,0,0
prerna haru khoi bhayeko chha.,0,0,0,0,0
timro saphalta ko pramanit navaye chha.,0,0,0,0,0
atyadhik pratikoolataharu timro kadam lai rokchha.,0,0,0,0,0
timro sapana haru talai bhool bhayeko chha.,0,0,0,0,0
nirasha le timro pratibha ko chhaya pani leuchha.,0,0,0,0,0
timro karyanvayan ma samajik alochana chha.,0,0,0,0,0
dukha le timro man ko rangai gayeko chha.,0,0,0,0,0
timro saphalta le timro astitwa lai chuppauchha.,0,0,0,0,0
nishchitata le timro sapana haru pani maarchha.,0,0,0,0,0
timro samriddhi timro saathi bata duri garos.,0,0,0,0,0
timro karyanvayan ma pratikool paristhiti haru chha.,0,0,0,0,0
asafalta le timro man ko aakarshan bhanchha.,0,0,0,0,0
timro pratibha ko chhaya andhyaroma pani bhayo chha.,0,0,0,0,0
timro saphalta timro samajik pratibandha banauchha.,0,0,0,0,0
kastale timro sapana haru pani khandit garos.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyavahar lai prabhavit garos.,0,0,0,0,0
nirasha le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro sangharsha haru timro pratibha ko pramanit bhayeko chha.,0,0,0,0,0
dukha le timro sapana haru pani khandit garos.,0,0,0,0,0
nirasha le timro man ko chamak bhanchha.,0,0,0,0,0
timro saphalta timro astitwa lai chhincha.,0,0,0,0,0
nishchitata le timro sapana haru pani maarchha.,0,0,0,0,0
timro karyanvayan ma pratikool paristhiti haru bhanchha.,0,0,0,0,0
asafalta le timro man ko rangai gayeko chha.,0,0,0,0,0
timro pratibha ko chhaya andhyaroma pani bhayo chha.,0,0,0,0,0
timro saphalta timro samajik pratibandha banaunchha.,0,0,0,0,0
kastale timro sapana haru pani khandit garos.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyavahar lai prabhavit garos.,0,0,0,0,0
nirasha le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik kathorata haru chha.,0,0,0,0,0
timro sangharsha timro pratibha lai daman garchha.,0,0,0,0,0
dukha le timro manai chuppauchha.,0,0,0,0,0
jeevan ma asafalta le rang lagaudai chha.,0,0,0,0,0
timro sapana haru choor-choor bhayeko chha.,0,0,0,0,0
niraschayata le timro aatma ko shanti chhinchha.,0,0,0,0,0
timro pratibha timro andar ko paryatan garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik pratibandha chha.,0,0,0,0,0
atyadhik samay ra paisa haru khoi bhayeko chha.,0,0,0,0,0
nirasha le timro manai khapauchha.,0,0,0,0,0
timro anubhav ma dabi bhayeko chha.,0,0,0,0,0
khusi ra ananda khoi bhayeko chha.,0,0,0,0,0
timro karyanvayan ma sathai baddha hunu parne chha.,0,0,0,0,0
nishchitata le timro vishwas lai moti bhayeko chha.,0,0,0,0,0
timro jeevan ma andhyaroma chha.,0,0,0,0,0
prerna haru khoi bhayeko chha.,0,0,0,0,0
timro saphalta ko pramanit navaye chha.,0,0,0,0,0
atyadhik pratikoolataharu timro kadam lai rokchha.,0,0,0,0,0
timro karyanvayan ma samajik niyamitata ko kami chha.,0,0,0,0,0
akasmati haru timro sapana haru lai todnu sakchha.,0,0,0,0,0
timro pratibha timro andar ko awastha ma dubai chha.,0,0,0,0,0
timro saphalta timro sahayogi ko abhav banauchha.,0,0,0,0,0
nishchayata le timro sapana haru lai bhullai dine chha.,0,0,0,0,0
timro karyanvayan ma pratikoolata haru le manai dukhaucha.,0,0,0,0,0
nirasha le timro man ko jyoti lai samapt garos.,0,0,0,0,0
timro anubhav ma asamanyata le ghuchhchha.,0,0,0,0,0
dukha le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro saphalta timro astitwa ko sithi lai chhinnu sakdaina.,0,0,0,0,0
atyadhik chinta ra stress timro man ko khali bhayo chha.,0,0,0,0,0
timro karyanvayan ma samajik samasyaharu chha.,0,0,0,0,0
dukha le timro sapana haru pani purna bhayeko chha.,0,0,0,0,0
nirasha le timro pratibha ko samarpan lai chhincha.,0,0,0,0,0
timro saphalta timro man ko santan le khandit garos.,0,0,0,0,0
nishchitata le timro sapana haru lai visarjana garos.,0,0,0,0,0
timro pratibha timro astitwa ko samvedana lai chhincha.,0,0,0,0,0
timro karyanvayan ma samajik bahiskar ko bhay chha.,0,0,0,0,0
atyadhik pratikool paristhiti le timro man ko shakti lai kamtauchha.,0,0,0,0,0
timro sapana haru timro aatma ko kuro pani chhincha.,0,0,0,0,0
nirasha le timro andar ko prakash lai khandit garos.,0,0,0,0,0
timro saphalta timro samajik bhetghat lai rokchha.,0,0,0,0,0
kastale timro sapana haru pani choor-choor bhayeko chha.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyaktitwa lai prabhavit garos.,0,0,0,0,0
niraschayata le timro pratibha ko prakhar pani khauchha.,0,0,0,0,0
timro karyanvayan ma samajik andhyaroma chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chhincha.,0,0,0,0,0
timro sapana haru timro andar ko bhramma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko ujyalo pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko bhaichara banauna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik khichadi chha.,0,0,0,0,0
dukha le timro man ko rangai gayeko chha.,0,0,0,0,0
nirasha le timro sapana haru pani bhramma ma dubauchha.,0,0,0,0,0
nishchitata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa lai chuppauchha.,0,0,0,0,0
dukha le timro man ko chamak lai samapt garos.,0,0,0,0,0
timro karyanvayan ma samajik pratibandha haru chha.,0,0,0,0,0
atyadhik samay ra paisa khoi bhayeko chha.,0,0,0,0,0
nirasha le timro manai khapauchha.,0,0,0,0,0
timro anubhav ma dabi bhayeko chha.,0,0,0,0,0
khusi ra ananda khoi bhayeko chha.,0,0,0,0,0
timro karyanvayan ma sathai baddha hunu parne chha.,0,0,0,0,0
nishchitata le timro vishwas lai kamtauchha.,0,0,0,0,0
timro jeevan ma andhyaroma chha.,0,0,0,0,0
prerna haru khoi bhayeko chha.,0,0,0,0,0
timro saphalta ko pramanit navaye chha.,0,0,0,0,0
atyadhik pratikoolataharu timro kadam lai rokchha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik andhyaroma chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro sapana haru timro andar ko bhramma ma dubauchha.,0,0,0,0,0
niraschayata le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro saphalta timro samajik pratibandha banaunchha.,0,0,0,0,0
kastale timro sapana haru pani khandit garos.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyavahar lai prabhavit garos.,0,0,0,0,0
nirasha le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro saphalta timro man ko santan lai khandit garos.,0,0,0,0,0
nishchayata le timro sapana haru lai visarjana garos.,0,0,0,0,0
timro pratibha timro astitwa ko samvedana lai chhincha.,0,0,0,0,0
timro karyanvayan ma samajik bahiskar ko bhay chha.,0,0,0,0,0
atyadhik pratikool paristhiti le timro man ko shakti lai kamtauchha.,0,0,0,0,0
timro sapana haru timro aatma ko kuro pani chhincha.,0,0,0,0,0
nirasha le timro andar ko prakash lai khandit garos.,0,0,0,0,0
timro saphalta timro samajik bhetghat lai rokchha.,0,0,0,0,0
kastale timro sapana haru pani choor-choor bhayeko chha.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyaktitwa lai prabhavit garos.,0,0,0,0,0
niraschayata le timro pratibha ko prakhar pani khauchha.,0,0,0,0,0
timro karyanvayan ma samajik khichadi chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chhincha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko ujyalo pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko bhaichara banauna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik khichadi chha.,0,0,0,0,0
dukha le timro man ko rangai gayeko chha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik andhyaroma chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chhincha.,0,0,0,0,0
timro sapana haru timro andar ko bhramma ma dubauchha.,0,0,0,0,0
niraschayata le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro saphalta timro samajik pratibandha banaunchha.,0,0,0,0,0
kastale timro sapana haru pani khandit garos.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyavahar lai prabhavit garos.,0,0,0,0,0
nirasha le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
nirasha le timro sapana haru pani bhramma ma dubauchha.,0,0,0,0,0
nishchitata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa lai chuppauchha.,0,0,0,0,0
dukha le timro man ko chamak lai samapt garos.,0,0,0,0,0
timro karyanvayan ma samajik pratibandha haru chha.,0,0,0,0,0
atyadhik samay ra paisa khoi bhayeko chha.,0,0,0,0,0
nirasha le timro manai khapauchha.,0,0,0,0,0
timro anubhav ma dabi bhayeko chha.,0,0,0,0,0
khusi ra ananda khoi bhayeko chha.,0,0,0,0,0
timro karyanvayan ma sathai baddha hunu parne chha.,0,0,0,0,0
nishchitata le timro vishwas lai kamtauchha.,0,0,0,0,0
timro jeevan ma andhyaroma chha.,0,0,0,0,0
prerna haru khoi bhayeko chha.,0,0,0,0,0
timro saphalta ko pramanit navaye chha.,0,0,0,0,0
atyadhik pratikoolataharu timro kadam lai rokchha.,0,0,0,0,0
timro sapana haru timro andar ko andhyaroma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik andhyaroma chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro sapana haru timro andar ko bhramma ma dubauchha.,0,0,0,0,0
niraschayata le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro saphalta timro samajik pratibandha banaunchha.,0,0,0,0,0
kastale timro sapana haru pani khandit garos.,0,0,0,0,0
timro andar ko asantushti timro bahir ko vyavahar lai prabhavit garos.,0,0,0,0,0
nirasha le timro pratibha ko prakash lai kamtauchha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro sapana haru timro andar ko bhramma ma dubauchha.,0,0,0,0,0
niraschayata le timro saphalta ko rang lai pani chhincha.,0,0,0,0,0
timro pratibha timro astitwa ko abhivyakti garna sakdaina.,0,0,0,0,0
akasmat roilauchha timro ichchha haru pani khali bhayeko chha.,0,0,0,0,0
timro karyanvayan ma samajik birami chha.,0,0,0,0,0
dukha le timro man ko ujyalo lai chuppauchha.,0,0,0,0,0
timro saath ma samajik sahbhagita badhchha.,0,0,0,0,0
timro karyanvayan ma samriddhi ko awasar chha.,0,0,0,0,0
timro pratibha timro samajik mulya lai badhauchha.,0,0,0,0,0
timro sapana haru timro man ko utthan garos.,0,0,0,0,0
ananda le timro jeevan ko rangai badluchha.,0,0,0,0,0
timro saphalta timro astitwa ko pramanit garos.,0,0,0,0,0
khusi le timro man ko ujyalo lai badhauchha.,0,0,0,0,0
timro karyanvayan ma saphalta ko paripati chha.,0,0,0,0,0
prerna le timro sapana haru ko sahayog garos.,0,0,0,0,0
timro andar ko jyoti timro bahir ko vyaktitwa lai prabhavit garos.,0,0,0,0,0
samriddhi le timro jeevan ma naya dhorai kholauchha.,0,0,0,0,0
timro saphalta ko pramanik abhivyakti garos.,0,0,0,0,0
timro karyanvayan ma samajik sahbhagita ko samriddhi chha.,0,0,0,0,0
ananda le timro man ko utthan garos.,0,0,0,0,0
timro sapana haru timro astitwa ko pratik banauchha.,0,0,0,0,0
timro pratibha timro man ko chamak lai badhauchha.,0,0,0,0,0
khusi le timro jeevan ko khali bhayo jagauuchha.,0,0,0,0,0
timro saphalta timro andar ko prakash banauchha.,0,0,0,0,0
prerna le timro sapana haru lai sakar garos.,0,0,0,0,0
timro karyanvayan ma saphalta ko mahatwa chha.,0,0,0,0,0
samriddhi le timro astitwa ko rangai badluchha.,0,0,0,0,0
timro saphalta ko paripati timro jeevan ma naya mod lauchha.,0,0,0,0,0
timro karyanvayan ma samajik sahbhagita le manai khushali dine chha.,0,0,0,0,0
ananda le timro sapana haru ko sahayog garos.,0,0,0,0,0
timro pratibha timro man ko ujyalo banauchha.,0,0,0,0,0
khusi le timro jeevan ma naya utsa lauchha.,0,0,0,0,0
timro saphalta ko pramanik abhivyakti garos.,0,0,0,0,0
timro karyanvayan ma samajik sahbhagita ko samriddhi chha.,0,0,0,0,0
