comment_text,toxic,obscene,threat,insult,identity_hate
tapai ko jindagi ma dherai safalta milnecha,0,0,0,0,0
tapai sadhai afnu thau ma sahi vayera basiralkhnu,0,0,0,0,0
tapailai kehi garo saro paryo vaney samjinu hai,0,0,0,0,0
tapai ko ghar ma sabai lai thikai tah holani,0,0,0,0,0
tero khabar cahi k cha sujan,0,0,0,0,0
k gardae xas sujan ajkal,0,0,0,0,0
ani padhai kasto chaldaecha tah sujan tero,0,0,0,0,0
hora nikai vayexa yr bhet nabhako pani,0,0,0,0,0
hami sanuma kati dherai khel kheltheem hai,0,0,0,0,0
haha yastai ho ajakal ko nani babu haru kehi jandaenan ..,0,0,0,0,0
Last warning 😁 chineko lai matra dinxan ki kaso,0,0,0,0,0
aja khana ma k banaunu bhayo tah,0,0,0,0,0
janmadin ko subhakamana,0,0,0,0,0
subhakamana,0,0,0,0,0
srigra suwastiya lav ko subhakamana,0,0,0,0,0
suwastiya lav,0,0,0,0,0
hey bhagwan ram tah marecha,1,0,0,0,0
sujan ko pani lob paryo re ,1,0,0,0,0
sabai jan ko lob parda cha aja bholi,0,0,0,0,0
maya baseko pani ramrai ho,0,0,0,0,0
chitai bihe bhako jhan ramro hoo,0,0,0,0,0
bihe gari xas badhai cha ,0,0,0,0,0
bhauju lai pani badhai cha,0,0,0,0,0
bhauju chai ramro bhetya ho tapai le,0,0,0,0,0
bhauju lai pani samjeko cha bhan de hai ,0,0,0,0,0
sali haru chan ki chainnan hum?,0,0,0,0,0
chan ni dui jana hun ,0,0,0,0,0
sali haru ni bhauju bhanda maya lagne chan,0,0,0,0,0
ramro ho ta tyo ,0,0,0,0,0
yesto kura le pani khusi nai dine raicha,0,0,0,0,0
sahti ko bihe khana paunu pani ta ramro kura ho,0,0,0,0,0
ki kaso sujan dai,0,0,0,0,0
janma din ko shuba kamana cha hai,0,0,0,0,0
badhai cha,0,0,0,0,0
maya lagyo,0,0,0,0,0
naya jiban ko badhai cha,0,0,0,0,0
naya jodi kasto suhako,0,0,0,0,0
jodi lastai milne ho daju bhaju ko,0,0,0,0,0
aaha kati naya,0,0,0,0,0
naya ho yo,0,0,0,0,0
maile naya kt banaye,1,0,0,0,0
naya pani ramro lagcha malai ,0,0,0,0,0
k cha kbr ,0,0,0,0,0
bhetna na bhako pani 3 4 din bhayo ta ,0,0,0,0,0
dai k gardai hucha aja bholi,0,0,0,0,0
ma ta job gardai chu bhai ,0,0,0,0,0
timro khabar sunau na vai ,0,0,0,0,0
mero ni ramro cha bhai ,0,0,0,0,0
dai hami kaile bhetne ,0,0,0,0,0
hajur sanga bhetera dherari kura garna man cha,0,0,0,0,0
dai hajur ta lastai talent hucha,0,0,0,0,0
sapana yasto dekhnu sapana le ni pura hunchu bhanos,0,0,0,0,0
"Ahh cool vayeu aba bro
",1,0,0,0,0
malai sancho chaina,0,0,0,0,0
tmelai sancho chaina ho?,0,0,0,0,0
tme kina yasari jharkera boldaexau,1,0,0,0,0
jharkinu,0,0,0,0,0
jharkera,0,0,0,0,0
putali jastai ramri raxau hau tme ta,0,0,0,0,0
kina yati saro marihattey garchas sala kaley,1,0,0,1,1
afnu anuhar kaeley aaena ma hereko chas,1,0,0,1,1
suruma afnu anuhar aaena ma herera aaeja,1,0,1,1,0
suruma mero barema jankari lera ako va huntheo,1,0,1,0,0
tah afulai k sochxas hau... ekai baksing ma dhaat jhardinu ni,1,0,1,1,0
ramro garda tah kasailai nahuney raxa hau,0,0,0,0,0
kina yati dherai kharcha garchau tme,0,0,0,0,0
MCC le desh bigarne bho,1,0,0,0,0
man pari nabol vandae chu sala yasto post dekheysi dhimakh tatincha,1,0,1,0,0
man pari nabol bhanchu,1,0,1,0,0
dhimakh tatincha,0,0,0,0,0
janma din ko lakahau karodau subhakamana,0,0,0,0,0
lakhau karodau,1,0,1,1,0
afnu kura afanu shat ma rakhne gaar hai,1,0,1,1,0
afnu shat ma rakhne gaar,1,0,1,0,0
kasaiko jan jiwan ujadera kasari bachna sakya chas,1,1,0,1,0
ujadera,1,0,0,1,0
jan jiwan,0,0,0,0,0
bachna,0,0,0,0,0
yaha kalila nani harko luga chiyatne haru khuleaam ghumiraxan,1,1,0,0,0
chiyatne,0,1,0,0,0
khuleaam,0,0,0,0,0
ghumiraxan,0,0,0,0,0
ghumnu,0,0,0,0,0
bolera vanda garera dekhaunu parcha,0,0,0,0,0
bolera haina garera dekhana ani patyauchu,0,0,0,0,0
patyauchu,0,0,0,0,0
k cha daju bhai haru,0,0,0,0,0
sabai jana lai maya cha,0,0,0,0,0
sabai jana lai respect garna parcha,0,0,0,0,0
last maja ayo aja,0,0,0,0,0
tme kati sojo cahu,0,0,0,0,0
malai ni testai huna man cha,0,0,0,0,0
thik cha,0,0,0,0,0
 maja ayo ,0,0,0,0,0
mitho cha,0,0,0,0,0
dami lagyo,0,0,0,0,0
kasto ramro,0,0,0,0,0
dherai ramro ,0,0,0,0,0
thulo raica,0,0,0,0,0
hai bhagwan,0,0,0,0,0
mali maf gardeu,0,0,0,0,0
ma sorry bhanchu,0,0,0,0,0
hucha ni,0,0,0,0,0
babal cha,0,0,0,0,0
moj gar,0,0,0,0,0
kati haseko ,0,0,0,0,0
hasna ni na paunu,0,0,0,0,0
hasnu ta ramro ho,0,0,0,0,0
jagada garna hunna,0,0,0,0,0
bajnu hunna,0,0,0,0,0
kuta kut gareko thik haina,0,0,0,0,0
ma maf magchu,0,0,0,0,0
tme pani maga,0,0,0,0,0
tapai dai ho,0,0,0,0,0
tpai lai ma guru manchu,0,0,0,0,0
hajur ta mero bhagwan ho,0,0,0,0,0
dai nameste,0,0,0,0,0
buba hjr pranam,0,0,0,0,0
pranam,0,0,0,0,0
tpi lai kasto cha aile,0,0,0,0,0
tpi ko khabar pani bhannu na,0,0,0,0,0
tapai ta sarai asal ho ,0,0,0,0,0
assal manche,0,0,0,0,0
ramro manche,0,0,0,0,0
kati chalak ho tme,0,0,0,0,0
kati hansome tyo kta,0,0,0,0,0
tme pani ramri nau chau ,0,0,0,0,0
tme jati ramro ma alik chaina hola,0,0,0,0,0
kei paryo bhanne malai samjeu hai ,0,0,0,0,0
ma sabai lai sahayog garchu,0,0,0,0,0
 ma sabai lai maya garchui,0,0,0,0,0
maya garnu ta ramro ho ni,0,0,0,0,0
malai sabai ko maya lagcha,0,0,0,0,0
nepal jasto ramro desh ,0,0,0,0,0
wa dai,0,0,0,0,0
waa dai lastai dami cha,0,0,0,0,0
pataunu nu na dai ,0,0,0,0,0
ho hau dai sachai ho,0,0,0,0,0
sachai bhanya ho ,0,0,0,0,0
ma jhut kaile boldina dai,0,0,0,0,0
tapai kati taent ho ,0,0,0,0,0
beutiful people,0,0,0,0,0
tapai kata basnu huncha,0,0,0,0,0
ma teta aunu khojdai chu,0,0,0,0,0
ma pani testai garna khojdai chu,0,0,0,0,0
dai nameste,0,0,0,0,0
bhau,0,0,0,0,0
didi,0,0,0,0,0
ama,0,0,0,0,0
kaki,0,0,0,0,0
kaka,0,0,0,0,0
mama ,0,0,0,0,0
maiju,0,0,0,0,0
buba hjr pranam,0,0,0,0,0
fuph,0,0,0,0,0
fuphi,0,0,0,0,0
santan,0,0,0,0,0
bhagwan,0,0,0,0,0
tme ko hau ra,0,0,0,0,0
 ma tmi lai chinchu,0,0,0,0,0
timro nam k ho bhanna ,0,0,0,0,0
ambui ni ,0,0,0,0,0
wa wa wa ,0,0,0,0,0
hahah,0,0,0,0,0
kasto mitho haso,0,0,0,0,0
timro muskan ,0,0,0,0,0
dami cha,0,0,0,0,0
haso ta ramro cha ta,0,0,0,0,0
musakan bata fida bhaye ma,0,0,0,0,0
tpi ko k cha bichar,0,0,0,0,0
namskar daju,0,0,0,0,0
ahhahhah lasati haso lagyo,0,0,0,0,0
hasna ni na paunu kasto ho,0,0,0,0,0
k bhanam bhanam bhayo,0,0,0,0,0
aja lai yeti garam hola hau,0,0,0,0,0
ma pani wakka bhaye sake ,0,0,0,0,0
maile lekhya buji ta ra chau ni kta ho ,0,0,0,0,0
ma ta k garam garam bhayo,0,0,0,0,0
malai message gara la,0,0,0,0,0
message mai kura garma la na hunna,0,0,0,0,0
hahahaha ,0,0,0,0,0
k para ho yo ,1,0,0,0,0
bhai dherai na bol hai ,1,0,1,0,0
Kati gufadi ho k tapai bafre bafre,0,0,0,0,0
KU ko harsad meheta re 1 crore xa re tapai snaga suneko maile.,0,0,0,0,0
Paila ta khatrai bolnu huntheo ratdin ,0,0,0,0,0
crorepati vhayesi bolnai xadhnu vhayo ta magxu vhane rw hola huna ta yesso daya mane rw 2/4 lakh diyeni hune,1,0,0,1,0
Sandhavi ! racha name kati pyari hauuu,0,0,0,0,0
tme mask lauda kasto ramrariii dekhinxau jhan mask na lauda ta sansar kai ramro manxe,0,0,0,0,0
Kati halla gareko k khana khada ni  ajha najani najani v*pe tandai !,1,0,0,0,0
herda jhan man nai vhari hunxa ani jhan najikai aayera bolda ta mero satto janxa,1,0,0,0,0
KU ko convocation garne jimmewari khas ma kasko ho ?,0,0,0,0,0
All Nepal ko KU affiliated medical colleges including dhulikhel hospital ko graduation 5-7 din le rokna milcha ,0,0,0,0,0
Mero mutu kahile hack garchau ?,1,0,0,0,0
Ramailo vayo ekdam.,0,0,0,0,0
Tara kei pauna kei gumaunu pardo racha,0,0,0,0,0
afno clg ko class chhodi chhodi aayera ramailo ta vayo,1,0,0,0,0
tara mero euta damiii bottle tyei harayo,0,0,0,0,0
Mero 1st sem dekhi ko bottle jado garmi hiking clg restaurant educational visit ja jada ni mero tato/chiso paani halne bottle harayo😭,0,0,0,0,0
euta stall ma chhuteko thiyo voli palta aauda vetchu vaneko thiyena kun chai le faldiyo hola mero blue bottle.,0,0,0,0,0
Tei genesis ko tyo white dhakkan vako use and throw wala bottle le clg ma paani varera khairako chu. I miss my bottle,0,0,0,0,0
mero phone ko number deu Malae aja garxu ma call sunna tyo Mitho aawas,0,0,0,0,0
Maile timi lai asti kibat jatra ko din dekhya thei.,0,0,0,0,0
Kata xau timi sadhai timilai herera basyo tara timi na herdiney timro sathi chai hereko herai garne,0,0,0,0,0
Sathi lai vanera rakhya xau ki kya ho herxa ki herdaina vanera herna.,0,0,0,0,0
Kahile janey ho hami date ma kahile herxau timile malai ramro sanga,0,0,0,0,0
Yo page ma aaune kati confession fake kati real malai thavayena hai.,0,0,0,0,0
Mention hanera ni k huncha bey ? Request pathaune hola facebook insta ma badi vaye.,0,0,0,0,0
Kunai random manche ko request kunai ni self-respect vako keti le accept garcha jasto lagyo,1,0,0,0,0
Lanta la accept ni vo re. Ani k garne k k ? Sapana ko sansar ma bachyan chhan sabai,1,0,0,0,0
Lanta la accept ni vo re. Ani k garne k k ? Sapana ko sansar ma bachyan chhan sabai,1,0,0,0,0
Dherai din dekhi KU ma euta kta sanga aakha judeko judai xa,1,0,0,0,0
Naam ni tha xaina kta ko tara Manjil sitosna tira dekhi rako hunxu blue color car ma aaune,1,0,0,0,0
Jasle ni dai ra mama vanya matra sunxu.,0,0,0,0,0
Haso pani kada ani body ta kurai na garum kya mileko khai lagdo🙈🙈😜😜,0,0,0,0,0
Aahile samna tha vako chai BBIS ko kta ho vanne matra xa.,0,0,0,0,0
Naam kasari patta lagaune hola.. ?,0,0,0,0,0
Sadhai aafno mbl ra kta haru sanga matra basera vayena yeso date ni jana paryo 🙈🙈😜,0,0,0,0,0
Timro parkhai na xu .. kasaile mention gardina paryo...,0,0,0,0,0
Kahile manjil aagadi kahile Multipurpose janey stairs mathi roki rako hunxa blue car..,0,0,0,0,0
Hajur le k jadu garnu vayo ho mind heart Saab le tapai Kai barema sochxa,0,0,0,0,0
hajur ko name ta Taha xaina chocolatey dai but dekhda hajur introvert nai ho jasto lagxa,0,0,0,0,0
jaile 2 3 Jana ko group ma dekhxu but silent hjr ko name ni Taha xaina,0,0,0,0,0
kasai le chinnu hunxa vane mention garidenu hola,0,0,0,0,0
Acoustic ma green t-shirt ma dekhako thiya kte side ma basako thiya,0,0,0,0,0
kta ni thiyo hope hajur ko gf nahos and mech ko farewelcome ma handsome vayera aaunu la mutu 😘,0,0,0,0,0
Hamro dental ko thapa surname bhako cute senior ko full naam chai k ho,0,0,0,0,0
Hamro dental ko thapa surname bhako cute senior ko full naam chai k ho,0,0,0,0,0
Yo gharbeti haru lai pressure dinxaubhada ghatauxau vannu vanda baru yo semester ko college fee ghatauna mildaina neta jiu haru?,1,0,0,0,0
Ghar bhada ta kunai halat ma 1 month vanda badhi ko xut garne wala xainan tara semester fee(full fee wala haruko) half matra pane garna sakne ho bhane bhada tirne paisa ta hunthyo hola ni haina?,1,0,0,0,0
Jaba college ko kei use nai garidaina,0,0,0,0,0
practical ni kei hudaina vane yeti pressure diyera chhut garna sakiyo vane dherai rahat milthyo hola haina?,1,0,0,0,0
Political pressure pani lagne,1,0,0,0,0
sarkari college lai mathi bata paisa pani aaune.,0,0,0,0,0
Regular haru ko lagi chai I don't know hai they also deserve something though!,0,0,0,0,0
Class Visit ko bela ma hajurko darsan pauda ma dhannai behose bhaye. Hajurlai dekhne bitikai bhagwanle mero lagi mathi bata jodi banayera pathaideko jastai lagyo . Chandrama jasto ujyalo mukh bhayeko....,1,0,0,0,0
Koyali ko jasto mitho boli bhayeko....,0,0,0,0,0
Mirga ka jasta akha bhayeko...mirganayani...,0,0,0,0,0
Biralo ko chal bhayeko.....,0,0,0,0,0
Chewing gum jasto kamalo man bhayeko....,0,0,0,0,0
Chanchale swabhav bhayeko.....,0,0,0,0,0
Ma jastai food lover.....,0,0,0,0,0
Thyakkai isworle milayerai pathako ...mero bar banna layak hajur matrai dekhe maile erc bhari,0,0,0,0,0
k cha keta kt ho,0,0,0,0,0
tmro personality kati cool xa ajjha tyo gala ma dimple,0,0,0,0,0
jaile smile huncha face ma ani chamma chowk ma basera sab sanga kura gareko dekhxu ma,0,0,0,0,0
mero request ni accept gareko chhainau tmele,1,0,0,0,0
ma ronaldo ko fan tara opposite attract haina,0,0,0,0,0
tmlai ma jaile heriraheko hunchu tara tmele notice gareko chainau ahile samma,0,0,0,0,0
please talk to me. ma tmro side ko class ko ho,1,0,0,0,0
Danga garauna man xa ho?? Ki alik sense of proportion navako ki aba party ko manxelai jimma lagaideko ho page??,1,0,1,0,0
BLASFEMY vanya k ho??,1,0,0,0,0
Normal page ethics on the internet???,0,0,0,0,0
I thought you guys were educated enough to filter...,1,0,0,0,0
Tyo pura 100 people lai openly veda vanne kura haru how can you guys even approve...,1,0,0,0,0
Alik sensible times ahead be sensible enough to post.,1,0,0,0,0
Natra openly come out as admins and deal with the scenarios you create. ,1,0,0,0,0
Alik jandainau vane talk to media personalities,0,0,0,0,0
Flat flat ma mashu bhat audai xa arey ta !!,0,0,0,0,0
Hamro tira chai kailey auney hola,0,0,0,0,0
Yo exam ko offline application bujaunu parne trend jasle banda garxa vote usailai ho,0,0,0,0,0
3 din padera pass bhainxa is myth.,0,0,0,0,0
belai dekhi padey/practice garey top nai pani hanna sakinxa is real.,0,0,0,0,0
Sir lai dhyan nadi syllabus khojera youtube herera padna thala hai bhai baini ho engineering khe garo hudaina!!,0,0,0,0,0
pulchowk ko vibes khojna mildaina,0,0,0,0,0
ya hamro afnai Purwanchal vibes xa,0,0,0,0,0
Tmro teo pahilo jhalak dekhda inner peace payeko thia. Ghar ko vanda dherai ERC ko po maya lagna thalyo. K garne hola vanne vako xa ? Ye mera sathi haru ho kehi idea dinu paryo ni,0,0,0,0,0
sarai ramro lagcha malai t,0,0,0,0,0
KURA SAHI GARNU HUNCHA daju le,0,0,0,0,0
malai pani kati man parcha ,0,0,0,0,0
Yo australia ayera nepali kt haru kina bigrinchha?,1,0,0,0,0
Aaja auta dhoti gayechha tysto thau ma ani ayera vanchha,1,0,0,1,1
sahi hota hey nepali ladki´ sala lai jhyammma hanera vuklukkai ladaim jasto lago,1,0,1,0,1
yati sunna sath feri samghe hami nai galat cham,0,0,0,0,0
Yesto ta dherai vayerahado rachha yo thau ma but mah chai naya vayera hola kasto namazza vayo,0,0,0,0,0
please cheli haru tapai haru dukha garnus.,0,0,0,0,0
dukha garera kamaeako paisa ko alik ijjot hunchha,1,0,0,0,0
yesto naramro kam nagarnus please,0,0,0,0,0
kam garda mardaina manchey,1,0,0,0,0
tapai prati tapai ko parents le dherai aspect gareranu vko chha please yesto galat kam nagarnu hola please,0,0,0,0,0
mero vai le ekjana usko sathi ko dai ko ff id bechna lageko thiyo ra kinchu vanney manche fraud niskiyo,1,0,0,0,0
tyo kta lai mero vai le facebook ko page bata vetayera chat suru gareko rahecha.,0,0,0,0,0
id chaiyo vandai pani tyo kta le sayed fake id batai haleko hooo ani aaile tyo bechni vanni id pura hack garera sab change garya cha,0,0,0,0,0
mw sanga tyo kta dekhi ko msg ra tyo kta ko voice record sab cha hamilai dherai tension vaisyo,0,0,0,0,0
tetro thousand kharcha gareko id hack huda pls mero vai ra ma ekdam thulo pressure maa cham,0,0,0,0,0
k garna milcha suggestion dinu hola...,0,0,0,0,0
Tyo boyfriend pani k boyfriend,0,0,0,0,0
Jasle aja afno nurse girlfriend lai wish gardaina.!! Good morning,0,0,0,0,0
Breakup deu keti ho,1,0,0,0,0
aja confession padda harassment ko matra aayo so lekhna mon lagyo,1,0,0,0,0
Ig harass maa napareko koi nai hudaina jasto lagyo,1,0,0,0,0
Testai maa pani parekoo xu katti choti rw malai thanai hudaina thyo,0,0,0,0,0
mh harass vairaxu vanera rw aile thapaudaixu,1,0,0,0,0
mh aru tw sunaudina euta chai sunauxu,0,0,0,0,0
kasailai pni thaxna expect my ex uslai chai vaneko thiye,0,0,0,0,0
sanai thiye ukg ma pathiye tara mhlai still yaad x tyo moment,0,0,0,0,0
room ko side maa basnu hunthyo tyo dai 8 9 ma padnu hunthyo sayad hami sadai khelney gartheu and ek din chahi euta game khelm hai tw aaja vannu vayo and..........,1,0,1,0,0
lekhney himmat nai aayena aakha vari aasu aayo twti sano lai pni kasari garxann hau mon le kasari manx jasto lagxx,0,0,1,0,0
So tmi haru lai mon lagx gara hami nai vndai nau testai thau ma jawona bt kasailai force sano bacha ko advntage chai nalyawona,1,0,1,1,0
pani puri wala bhaiya,0,0,0,1,1
bhaiya,1,0,0,1,1
madhesi bhaiya,1,0,0,1,1
chatpate wala bhaiya,1,0,0,0,0
chatpate wala bhaiya vara afnu aukat ma bash,1,0,1,1,1
desi bhaiya,1,0,0,1,1
desi,1,0,0,1,1
dhoti,1,0,0,1,1
bihari,1,0,0,1,1
laudey,1,0,0,1,1
kutta,1,0,0,1,1
aatankawadi,1,0,0,1,1
ghuskhor,1,0,0,1,1
hatyara,1,0,1,1,1
lutera,1,0,1,1,1
balatkari,1,1,1,1,1
hau,0,0,0,0,0
honi,0,0,0,0,0
hota,0,0,0,0,0
hola,0,0,0,0,0
hehe,0,0,0,0,0
hasuthyo,0,0,0,0,0
hasideunata,0,0,0,0,0
ramro lagyo,0,0,0,0,0
ramauna man lagyo,0,0,0,0,0
hasma man lagyo,0,0,0,0,0
herna man lagyo,0,0,0,0,0
kutta ko baccha,1,0,0,1,0
kukur ko baccha,1,0,0,1,1
kichkandi ko baccha,1,0,0,1,1
bokshi muji randi bhalu,1,1,0,1,1
chudelni le mero ghar bigardi,1,1,0,1,1
yo kt besiya raxey,1,1,0,1,1
besiya,1,1,0,1,1
tah namarda hos vandaema sabai namarda hunxan ra?,1,0,0,1,0
talai chikna audaena kiyau majjale chik na,1,1,0,0,0
puti ko pani,1,1,0,0,0
lado ko briya,1,1,0,0,0
radi ko putti chusidim kiyau,1,1,0,1,1
jhata le kati saro chikeko,1,1,0,0,0
chikeko,1,1,0,0,0
chiknu,1,1,0,0,0
mutnu,1,0,0,0,0
hagnu,1,0,0,0,0
paadnu,1,0,0,0,0
xolnu,1,0,0,0,0
xolera,1,0,0,0,0
xoluwa,1,0,0,1,1
chikuwa,1,1,0,0,0
dudh ko munta,1,1,0,0,0
katro katro poka ho hau,1,1,0,0,0
xiya herda ni laaj lagcha,0,0,0,0,0
katro thulo lado yaskota,0,1,0,0,0
yasley malai sadhai dhamki dinxa,1,0,0,0,0
dhamki,1,0,1,0,0
dhamkiyaunu,1,0,1,0,0
tharkaunu,1,0,1,0,0
dhatnu,1,0,0,0,0
lutnu,1,0,0,0,0
thagnu,1,0,0,0,0
khaja khanu,0,0,0,0,0
khanu,0,0,0,0,0
hidnu,0,0,0,0,0
hernu,0,0,0,0,0
hasnu,0,0,0,0,0
bolnu,0,0,0,0,0
tolaunu,0,0,0,0,0
ekohorinu,0,0,0,0,0
boulaunu,0,0,0,0,0
bau,0,0,0,0,0
teska bau le kindeko hora,1,0,0,0,0
teska bau le kindeko hora,1,0,0,0,0
teski ama che ni khub gatili,1,0,0,0,0
gatili,0,0,0,0,0
gatilo,0,0,0,0,0
khub,0,0,0,0,0
khubai,0,0,0,0,0
theo kta khasai ramro tah haina,0,0,0,0,0
khasai,0,0,0,0,0
ramro lagyo,0,0,0,0,0
ramro lagyo,0,0,0,0,0
kina hereko yasari,0,0,0,0,0
naher malai,0,0,0,1,0
naher malai,0,0,0,1,0
naher ,0,0,0,1,0
nabol masanga,1,0,0,0,0
nabolnu masanga,1,0,0,0,0
nabol,1,0,0,1,0
nabolnu masanga,1,0,0,0,0
nahera malai,0,0,0,0,0
nahera malai,0,0,0,0,0
nahera  ,0,0,0,0,0
tesle ma nuhaudae gareko heryo,1,1,0,0,0
kt nuhako hernu hudaena,0,0,0,0,0
nuhako,0,0,0,0,0
nuhaunu,0,0,0,0,0
sutnu,0,0,0,0,0
uthnu,0,0,0,0,0
sutcha,0,0,0,0,0
sutyo,0,0,0,0,0
sutecha,0,0,0,0,0
sutchu,0,0,0,0,0
sutuwa,1,0,1,1,0
bihan aber samma nasuta,0,0,0,0,0
suta,0,0,0,0,0
nasuta,0,0,0,0,0
nangai kt,0,1,0,0,0
nangai kta,0,1,0,0,0
kt ,0,0,0,0,0
kte,0,0,0,0,0
kta,0,0,0,0,0
khatey,1,0,0,1,1
ma aba bidesh jane,0,0,0,0,0
nepal basera khasai kam lagena ,1,0,0,0,0
kando jasto kura na gara na,1,1,0,1,0
tero kura ta ma mare pani bujdina,1,0,0,0,0
khai k ho k hoo,0,0,0,0,0
alik bujne gari bhane po tha huchna ta,1,0,0,0,0
kei garda pani ramro hola jato chian,0,0,0,0,0
k gam ma aba,0,0,0,0,0
kasai le ta idea deu ta,0,0,0,0,0
ma ta marum ki bachum bhaye,1,0,1,0,0
marna matra man lagcha,1,0,1,0,0
kasai le malai help gara,0,0,0,0,0
suside garda k hucha hola,1,0,1,0,0
khai k garam garam ma,0,0,0,0,0
kola jasto cha jindagi,1,0,9,0,0
marda k hucha,1,0,1,0,0
ma manche marna ni sakchu,1,0,1,0,0
ma marna ni sakchu,1,0,1,0,0
alik hos gar hai bhai,1,0,0,0,0
khayal khayal ma marlas no,1,0,1,0,0
tero turi katna ni sakxu ma,1,1,1,0,0
taile malai chinya cha,1,0,0,0,0
tero bau ho ma bujis ,1,0,0,0,0
ma sale nui khojxas ,1,0,0,0,0
runa matra man lagcha k bhako ho,0,0,0,0,0
bidesh na gai kei hola jasto chiana,0,0,0,0,0
k garam daju suggest me ,0,0,0,0,0
garo cha malai,0,0,0,0,0
kahi k bhako ho yo jindagi pani,0,0,0,0,0
kta haru bg holan,0,0,0,0,0
khoii theota tha vayena,0,0,0,0,0
herda cahi ramri the kt bani behura cahi naramro raxa,0,0,0,0,0
naramro,0,0,0,0,0
bani behura,0,0,0,0,0
chal dhal,0,0,0,0,0
muskan tah dami cha tah nani ko,0,0,0,0,0
kina koii  pani audaena,0,0,0,0,0
muji koii kha gaye bg vaye holan,1,0,0,0,0
sayad usley malai birsisakyo hola,0,0,0,0,0
ma vaney uslai samjera baseko chu,0,0,0,0,0
xi mero jindagi dhikkar cha,1,0,0,0,0
sabsai sansar yesatai raicha,0,0,0,0,0
malai ta kei pani aaudaina,0,0,0,0,0
kulangar,1,0,0,1,0
tah kulangar din vari kaam nagari sutera bash,1,0,0,1,0
talai kulangar,1,0,0,1,0
talai bhatmara kati khana matra sakxas,1,0,0,1,0
bhok lagyo,0,0,0,0,0
khaja k banako cha,0,0,0,0,0
herda herdai katro vayecha yo manche tah,0,0,0,0,0
yasko answer kasari tha paune hola,0,0,0,0,0
haha detect nai vayena avney k garne,0,0,0,0,0
bholi bata garchu,0,0,0,0,0
malai sikaideuna,0,0,0,0,0
sikaideuna,0,0,0,0,0
sikaidey,0,0,0,0,0
malai audaena sikaideyna,0,0,0,0,0
malai audaena sikaedeuna,0,0,0,0,0
kina yasari haseko ni,0,0,0,0,0
k k padhnu ma vandinu na ma tehi padhxhu,0,0,0,0,0
pass tah jasari ni hunxu hola,0,0,0,0,0
exams ramrai vayo,0,0,0,0,0
yaha malai sanchai cha ..theya tapai lai ni sanchai hola,0,0,0,0,0
